ID,Year,Make,Model,Trim,Unique_ID,Horsepower,Torque,City MPG,Highway MPG,Driveline,Transmission,Hybrid,Fuel Type
CAR003473,1995,Porsche,Cayman,RS,Porsche_Cayman_1995_RS,737,595,23,22,AWD,Manual,Yes,Hybrid
CAR003474,1998,Porsche,Cayman,Sport,Porsche_Cayman_1998_Sport,486,723,26,21,RWD,Automatic,Yes,Hybrid
CAR003475,2003,Subaru,WRX,Touring,Subaru_WRX_2003_Touring,147,265,27,36,FWD,Automatic,No,Gasoline
CAR003476,2012,Hyundai,Tucson,Sport,Hyundai_Tucson_2012_Sport,339,240,16,21,AWD,Automatic,No,Diesel
CAR003477,2011,Chevrolet,Suburban,AMG,Chevrolet_Suburban_2011_AMG,639,653,19,23,4WD,Automatic,Yes,Hybrid
CAR003478,2021,Kia,Sorento,Sport,Kia_Sorento_2021_Sport,214,347,19,27,AWD,CVT,No,Gasoline
CAR003479,2015,Porsche,Boxster,First Edition,Porsche_Boxster_2015_First Edition,418,521,18,21,AWD,Automatic,No,Gasoline
CAR003480,2008,Chrysler,Town & Country,Limited,Chrysler_Town & Country_2008_Limited,195,335,30,36,4WD,Manual,No,Gasoline
CAR003481,2007,Lexus,GX,S,Lexus_GX_2007_S,212,282,31,33,RWD,CVT,Yes,Hybrid
CAR003482,2009,Nissan,Rogue,Luxury,Nissan_Rogue_2009_Luxury,280,349,31,34,RWD,Automatic,No,Gasoline
CAR003483,2008,Ford,Expedition,Convenience,Ford_Expedition_2008_Convenience,352,208,15,23,AWD,Automatic,No,Gasoline
CAR003484,2020,Audi,e-tron,Platinum Plus,Audi_e-tron_2020_Platinum Plus,341,491,31,31,RWD,Dual-Clutch,No,Gasoline
CAR003485,2000,BMW,X6,Premium,BMW_X6_2000_Premium,205,318,27,33,AWD,Manual,No,Gasoline
CAR003486,2023,Dodge,Grand Caravan,L,Dodge_Grand Caravan_2023_L,243,385,34,34,4WD,Manual,Yes,Hybrid
CAR003487,2019,Tesla,Roadster,Type R,Tesla_Roadster_2019_Type R,725,1030,97,123,AWD,Automatic,No,Electric
CAR003488,2016,Toyota,Avalon,S,Toyota_Avalon_2016_S,205,250,23,40,FWD,Automatic,No,Gasoline
CAR003489,2018,Chevrolet,Spark,Signature,Chevrolet_Spark_2018_Signature,383,273,24,27,AWD,Automatic,No,Gasoline
CAR003490,1999,Jeep,Wrangler,XLE,Jeep_Wrangler_1999_XLE,214,385,29,32,FWD,CVT,No,Gasoline
CAR003491,2013,BMW,i4,S,BMW_i4_2013_S,224,566,23,27,AWD,Automatic,No,Gasoline
CAR003492,2010,Audi,RS3,Platinum Plus,Audi_RS3_2010_Platinum Plus,321,502,29,25,RWD,Manual,No,Gasoline
CAR003493,1996,Audi,S6,Turbo,Audi_S6_1996_Turbo,388,643,12,17,AWD,Dual-Clutch,No,Gasoline
CAR003494,2020,Mercedes-Benz,AMG GT,Limited,Mercedes-Benz_AMG GT_2020_Limited,416,677,30,36,AWD,Automatic,No,Gasoline
CAR003495,2024,Toyota,4Runner,EX,Toyota_4Runner_2024_EX,137,175,40,41,AWD,CVT,Yes,Plug-in Hybrid
CAR003496,2015,Volkswagen,ID.4,Sport,Volkswagen_ID.4_2015_Sport,208,216,16,17,AWD,Dual-Clutch,No,Gasoline
CAR003497,2006,BMW,3 Series,M,BMW_3 Series_2006_M,621,810,24,18,RWD,Automatic,No,Gasoline
CAR003498,2021,Toyota,Prius,Premium,Toyota_Prius_2021_Premium,211,236,39,38,FWD,CVT,Yes,Hybrid
CAR003499,2012,Mercedes-Benz,GLS,Ultimate,Mercedes-Benz_GLS_2012_Ultimate,477,437,18,26,RWD,Automatic,No,Gasoline
CAR003500,2020,BMW,X1,Platinum Plus,BMW_X1_2020_Platinum Plus,647,587,25,34,AWD,Automatic,No,Gasoline
CAR003501,2020,Honda,CR-Z,Signature,Honda_CR-Z_2020_Signature,141,322,41,37,FWD,CVT,Yes,Plug-in Hybrid
CAR003502,2019,Chevrolet,Traverse,Sport,Chevrolet_Traverse_2019_Sport,419,267,18,25,4WD,Automatic,No,Gasoline
CAR003503,2007,Porsche,911,Grand Touring,Porsche_911_2007_Grand Touring,363,626,18,15,AWD,Manual,No,Gasoline
CAR003504,2004,Subaru,STI,S,Subaru_STI_2004_S,324,222,31,39,FWD,Manual,Yes,Hybrid
CAR003505,2010,Porsche,Cayman,GT,Porsche_Cayman_2010_GT,395,490,22,22,RWD,Automatic,Yes,Hybrid
CAR003506,1997,Volkswagen,Arteon,Touring,Volkswagen_Arteon_1997_Touring,162,384,26,29,FWD,Dual-Clutch,Yes,Hybrid
CAR003507,2006,Nissan,Maxima,Premium,Nissan_Maxima_2006_Premium,181,282,23,29,FWD,Dual-Clutch,No,Gasoline
CAR003508,2023,Chevrolet,Equinox,GT,Chevrolet_Equinox_2023_GT,326,416,27,36,AWD,Automatic,Yes,Hybrid
CAR003509,2024,Mazda,MX-5,XLE,Mazda_MX-5_2024_XLE,312,253,25,38,AWD,Automatic,No,Gasoline
CAR003510,2018,Kia,Carnival,Luxury,Kia_Carnival_2018_Luxury,262,294,24,27,FWD,Automatic,No,Gasoline
CAR003511,2016,Chevrolet,Impala,Touring,Chevrolet_Impala_2016_Touring,233,445,25,27,4WD,Automatic,No,Gasoline
CAR003512,2017,BMW,X1,Prestige,BMW_X1_2017_Prestige,640,690,16,24,AWD,Dual-Clutch,No,Gasoline
CAR003513,2022,Hyundai,Accent,L,Hyundai_Accent_2022_L,150,307,24,41,AWD,Automatic,No,Gasoline
CAR003514,2017,Jeep,Cherokee,Luxury,Jeep_Cherokee_2017_Luxury,302,262,28,29,AWD,Manual,No,Gasoline
CAR003515,2010,BMW,i3,Ultimate,BMW_i3_2010_Ultimate,364,715,19,28,RWD,Automatic,No,Gasoline
CAR003516,2008,Dodge,Charger,Turbo,Dodge_Charger_2008_Turbo,653,718,26,21,RWD,Automatic,Yes,Plug-in Hybrid
CAR003517,1997,BMW,6 Series,Type R,BMW_6 Series_1997_Type R,525,408,23,21,AWD,Dual-Clutch,No,Gasoline
CAR003518,2015,Porsche,Cayman,Black Label,Porsche_Cayman_2015_Black Label,701,732,21,19,RWD,Manual,No,Gasoline
CAR003519,1998,Ford,Escape,XLE,Ford_Escape_1998_XLE,366,538,20,23,AWD,Automatic,No,Gasoline
CAR003520,2010,Lexus,RX,Signature,Lexus_RX_2010_Signature,243,309,24,33,4WD,CVT,No,Gasoline
CAR003521,2021,Mercedes-Benz,AMG GT,Black Label,Mercedes-Benz_AMG GT_2021_Black Label,224,385,19,26,RWD,Manual,No,Gasoline
CAR003522,2008,Mercedes-Benz,CLA,Premium,Mercedes-Benz_CLA_2008_Premium,376,325,19,22,RWD,Automatic,No,Gasoline
CAR003523,2002,BMW,X5,Black Label,BMW_X5_2002_Black Label,583,484,28,23,AWD,Dual-Clutch,No,Gasoline
CAR003524,2008,Audi,Q8,Black Label,Audi_Q8_2008_Black Label,566,405,19,28,RWD,Manual,No,Gasoline
CAR003525,2005,Subaru,WRX,Convenience,Subaru_WRX_2005_Convenience,193,201,20,27,4WD,Manual,No,Gasoline
CAR003526,2000,Porsche,Macan,Prestige,Porsche_Macan_2000_Prestige,382,622,25,24,RWD,Manual,No,Gasoline
CAR003527,2018,Subaru,Ascent,Platinum,Subaru_Ascent_2018_Platinum,295,300,28,29,FWD,CVT,No,Diesel
CAR003528,2001,Audi,A3,RS,Audi_A3_2001_RS,321,442,16,20,AWD,Automatic,No,Gasoline
CAR003529,2012,Hyundai,Accent,XLE,Hyundai_Accent_2012_XLE,177,255,25,38,FWD,Automatic,No,Gasoline
CAR003530,2008,BMW,i4,First Edition,BMW_i4_2008_First Edition,300,686,17,22,AWD,Manual,No,Gasoline
CAR003531,2009,Mercedes-Benz,A-Class,First Edition,Mercedes-Benz_A-Class_2009_First Edition,576,293,28,26,RWD,Manual,No,Gasoline
CAR003532,2010,Audi,RS6,Prestige,Audi_RS6_2010_Prestige,600,687,28,25,AWD,Automatic,No,Gasoline
CAR003533,2010,Audi,RS4,Black Label,Audi_RS4_2010_Black Label,448,625,23,23,RWD,Dual-Clutch,No,Gasoline
CAR003534,2017,Subaru,STI,Sport,Subaru_STI_2017_Sport,211,336,27,31,RWD,Manual,Yes,Hybrid
CAR003535,2018,BMW,5 Series,Platinum Plus,BMW_5 Series_2018_Platinum Plus,339,706,19,30,RWD,Automatic,No,Gasoline
CAR003536,2020,Mercedes-Benz,S-Class,Prestige,Mercedes-Benz_S-Class_2020_Prestige,594,446,30,24,AWD,Automatic,No,Gasoline
CAR003537,2015,Chrysler,Town & Country,Premium,Chrysler_Town & Country_2015_Premium,201,357,24,24,AWD,Dual-Clutch,No,Gasoline
CAR003538,2013,Dodge,Journey,RS,Dodge_Journey_2013_RS,479,626,19,25,4WD,Manual,No,Gasoline
CAR003539,2011,Tesla,Cybertruck,Performance,Tesla_Cybertruck_2011_Performance,715,916,111,122,AWD,Automatic,No,Electric
CAR003540,1995,Porsche,911,Signature,Porsche_911_1995_Signature,417,631,18,18,AWD,Automatic,No,Gasoline
CAR003541,1999,Ram,ProMaster,Convenience,Ram_ProMaster_1999_Convenience,393,312,18,21,4WD,Automatic,No,Diesel
CAR003542,2012,Subaru,Forester,Limited,Subaru_Forester_2012_Limited,322,374,19,30,RWD,Dual-Clutch,No,Gasoline
CAR003543,2009,Toyota,4Runner,S,Toyota_4Runner_2009_S,170,267,42,45,AWD,CVT,Yes,Hybrid
CAR003544,2022,Mazda,CX-5,Convenience,Mazda_CX-5_2022_Convenience,210,185,23,31,RWD,Manual,No,Gasoline
CAR003545,2004,Chrysler,300,Touring,Chrysler_300_2004_Touring,334,368,22,30,FWD,CVT,No,Gasoline
CAR003546,2023,Mazda,CX-5,Grand Touring,Mazda_CX-5_2023_Grand Touring,198,349,32,33,AWD,Manual,No,Diesel
CAR003547,2011,Audi,Q7,Exclusive,Audi_Q7_2011_Exclusive,338,415,22,32,AWD,Manual,No,Gasoline
CAR003548,2019,Lexus,IS,Touring,Lexus_IS_2019_Touring,224,364,27,27,FWD,Dual-Clutch,No,Gasoline
CAR003549,2019,Honda,CR-Z,Grand Touring,Honda_CR-Z_2019_Grand Touring,295,284,43,41,AWD,CVT,Yes,Plug-in Hybrid
CAR003550,2001,BMW,3 Series,Premium,BMW_3 Series_2001_Premium,590,507,19,26,AWD,Automatic,No,Gasoline
CAR003551,2015,Honda,HR-V,SE,Honda_HR-V_2015_SE,296,224,32,31,FWD,CVT,No,Gasoline
CAR003552,2001,Nissan,Versa,Platinum,Nissan_Versa_2001_Platinum,274,321,26,39,4WD,CVT,Yes,Hybrid
CAR003553,2010,Volkswagen,T-Cross,EX,Volkswagen_T-Cross_2010_EX,297,309,27,23,AWD,CVT,No,Gasoline
CAR003554,1998,Lexus,ES,Turbo,Lexus_ES_1998_Turbo,330,207,25,28,AWD,CVT,No,Gasoline
CAR003555,2004,Audi,A3,Touring,Audi_A3_2004_Touring,394,648,24,26,AWD,Manual,Yes,Hybrid
CAR003556,1996,Toyota,Venza,Premium,Toyota_Venza_1996_Premium,176,275,28,37,FWD,CVT,No,Gasoline
CAR003557,2014,Volkswagen,Atlas,Luxury,Volkswagen_Atlas_2014_Luxury,162,217,21,25,AWD,Automatic,No,Gasoline
CAR003558,2008,BMW,X5,Signature,BMW_X5_2008_Signature,315,634,31,39,AWD,Manual,Yes,Hybrid
CAR003559,2000,Mercedes-Benz,GLA,Premium,Mercedes-Benz_GLA_2000_Premium,349,614,18,29,RWD,Automatic,No,Gasoline
CAR003560,2015,Hyundai,Veloster,Luxury,Hyundai_Veloster_2015_Luxury,297,292,34,38,AWD,Automatic,No,Gasoline
CAR003561,2016,Jeep,Compass,EX,Jeep_Compass_2016_EX,206,258,35,40,FWD,Automatic,Yes,Hybrid
CAR003562,2007,BMW,7 Series,Performance,BMW_7 Series_2007_Performance,553,672,12,21,AWD,Manual,No,Gasoline
CAR003563,2022,Nissan,Altima,Touring,Nissan_Altima_2022_Touring,165,233,21,40,FWD,Manual,No,Gasoline
CAR003564,2019,BMW,5 Series,Black Label,BMW_5 Series_2019_Black Label,557,276,21,30,AWD,Manual,No,Gasoline
CAR003565,2024,Mercedes-Benz,GLA,Prestige,Mercedes-Benz_GLA_2024_Prestige,575,623,30,25,RWD,Automatic,No,Gasoline
CAR003566,2005,Lexus,GS,Black Label,Lexus_GS_2005_Black Label,353,199,25,22,AWD,Manual,No,Gasoline
CAR003567,1996,Volkswagen,Polo,XLE,Volkswagen_Polo_1996_XLE,224,389,19,28,RWD,Manual,No,Gasoline
CAR003568,2020,Kia,EV6,Premium,Kia_EV6_2020_Premium,299,163,36,38,AWD,CVT,No,Diesel
CAR003569,1999,BMW,i4,GT,BMW_i4_1999_GT,317,371,13,27,RWD,Automatic,No,Gasoline
CAR003570,2004,BMW,X6,M,BMW_X6_2004_M,465,676,17,24,RWD,Manual,No,Gasoline
CAR003571,2019,BMW,2 Series,RS,BMW_2 Series_2019_RS,293,440,18,27,AWD,Automatic,No,Gasoline
CAR003572,2012,Dodge,Viper,L,Dodge_Viper_2012_L,387,543,24,38,RWD,Automatic,Yes,Hybrid
CAR003573,2014,Hyundai,Elantra,Grand Touring,Hyundai_Elantra_2014_Grand Touring,194,324,28,28,AWD,Automatic,No,Diesel
CAR003574,1995,Subaru,STI,XLE,Subaru_STI_1995_XLE,318,316,27,24,RWD,CVT,No,Gasoline
CAR003575,2012,Toyota,Corolla,LE,Toyota_Corolla_2012_LE,219,347,40,44,AWD,Automatic,Yes,Hybrid
CAR003576,2016,Ford,Maverick,Type R,Ford_Maverick_2016_Type R,483,740,12,24,AWD,Automatic,No,Gasoline
CAR003577,2000,Tesla,Model 3,Touring,Tesla_Model 3_2000_Touring,795,868,129,100,RWD,Automatic,No,Electric
CAR003578,2024,Volkswagen,ID.4,Signature,Volkswagen_ID.4_2024_Signature,223,259,21,26,4WD,Dual-Clutch,No,Gasoline
CAR003579,2021,BMW,X7,S,BMW_X7_2021_S,323,677,24,27,AWD,Automatic,No,Gasoline
CAR003580,2013,Ram,ProMaster,Premium,Ram_ProMaster_2013_Premium,216,557,17,31,AWD,Automatic,No,Gasoline
CAR003581,2012,Chevrolet,Colorado,S,Chevrolet_Colorado_2012_S,168,510,16,33,AWD,Automatic,No,Gasoline
CAR003582,2015,Mazda,MX-5,S,Mazda_MX-5_2015_S,215,298,26,23,4WD,CVT,No,Gasoline
CAR003583,2012,Honda,Insight,LE,Honda_Insight_2012_LE,151,156,32,35,FWD,CVT,Yes,Hybrid
CAR003584,2003,Audi,A8,Turbo,Audi_A8_2003_Turbo,318,782,24,15,AWD,Dual-Clutch,No,Gasoline
CAR003585,2013,Jeep,Grand Wagoneer,Premium,Jeep_Grand Wagoneer_2013_Premium,201,270,27,35,RWD,Automatic,No,Gasoline
CAR003586,2021,Lexus,ES,Grand Touring,Lexus_ES_2021_Grand Touring,246,186,25,26,AWD,Dual-Clutch,No,Gasoline
CAR003587,2015,Audi,e-tron,Performance,Audi_e-tron_2015_Performance,513,668,22,19,AWD,Manual,No,Gasoline
CAR003588,2020,Mazda,CX-9,Sport,Mazda_CX-9_2020_Sport,188,233,27,33,4WD,CVT,No,Gasoline
CAR003589,1995,Audi,A8,Ultimate,Audi_A8_1995_Ultimate,354,746,22,29,AWD,Automatic,No,Gasoline
CAR003590,2019,Ram,3500,Performance,Ram_3500_2019_Performance,341,422,18,16,RWD,Automatic,No,Gasoline
CAR003591,2017,Kia,EV6,Convenience,Kia_EV6_2017_Convenience,167,178,36,42,FWD,CVT,Yes,Hybrid
CAR003592,2021,Hyundai,Santa Fe,LE,Hyundai_Santa Fe_2021_LE,170,320,27,35,FWD,CVT,No,Gasoline
CAR003593,1997,Kia,Forte,LE,Kia_Forte_1997_LE,247,336,24,33,FWD,CVT,No,Gasoline
CAR003594,1996,Hyundai,Veloster,SE,Hyundai_Veloster_1996_SE,184,346,33,37,AWD,Automatic,No,Gasoline
CAR003595,1998,Volkswagen,Passat,LE,Volkswagen_Passat_1998_LE,267,181,30,29,FWD,Automatic,No,Gasoline
CAR003596,1996,Mercedes-Benz,GLA,Premium,Mercedes-Benz_GLA_1996_Premium,215,650,23,22,AWD,Automatic,No,Gasoline
CAR003597,2010,Mercedes-Benz,GLS,M,Mercedes-Benz_GLS_2010_M,516,393,21,27,AWD,Manual,Yes,Plug-in Hybrid
CAR003598,2024,Volkswagen,Jetta,Grand Touring,Volkswagen_Jetta_2024_Grand Touring,279,145,26,37,AWD,Manual,No,Gasoline
CAR003599,2010,Honda,CR-V,Limited,Honda_CR-V_2010_Limited,266,307,20,29,FWD,CVT,No,Gasoline
CAR003600,2005,Subaru,Impreza,Grand Touring,Subaru_Impreza_2005_Grand Touring,296,231,24,22,FWD,Automatic,No,Gasoline
CAR003601,2010,Chrysler,Pacifica,S,Chrysler_Pacifica_2010_S,151,183,19,37,4WD,Automatic,No,Gasoline
CAR003602,1995,Chrysler,Pacifica,Premium,Chrysler_Pacifica_1995_Premium,296,205,23,30,FWD,Manual,No,Gasoline
CAR003603,2001,Hyundai,Veloster,Platinum,Hyundai_Veloster_2001_Platinum,209,183,22,32,FWD,CVT,No,Diesel
CAR003604,2005,Tesla,Model S,Limited,Tesla_Model S_2005_Limited,643,842,110,128,AWD,Automatic,No,Electric
CAR003605,2007,Mercedes-Benz,E-Class,Black Label,Mercedes-Benz_E-Class_2007_Black Label,517,543,15,23,RWD,Manual,No,Gasoline
CAR003606,1995,Toyota,Camry,L,Toyota_Camry_1995_L,188,307,33,36,FWD,Automatic,No,Gasoline
CAR003607,2017,Mercedes-Benz,E-Class,Signature,Mercedes-Benz_E-Class_2017_Signature,490,411,25,25,RWD,Dual-Clutch,No,Gasoline
CAR003608,2018,Toyota,Highlander,Premium,Toyota_Highlander_2018_Premium,187,315,22,27,FWD,Automatic,No,Gasoline
CAR003609,2009,Chevrolet,Tahoe,Platinum,Chevrolet_Tahoe_2009_Platinum,159,382,25,29,RWD,Automatic,Yes,Hybrid
CAR003610,2023,Porsche,Panamera,Grand Touring,Porsche_Panamera_2023_Grand Touring,597,376,22,36,AWD,Automatic,No,Gasoline
CAR003611,2020,Nissan,Pathfinder,Premium,Nissan_Pathfinder_2020_Premium,324,231,21,37,AWD,Automatic,No,Gasoline
CAR003612,2009,Ford,Focus,Touring,Ford_Focus_2009_Touring,425,412,28,24,RWD,Automatic,No,Gasoline
CAR003613,2008,BMW,X3,Prestige,BMW_X3_2008_Prestige,273,555,21,20,FWD,Manual,No,Gasoline
CAR003614,2023,Jeep,Gladiator,S,Jeep_Gladiator_2023_S,146,164,27,40,RWD,Automatic,No,Gasoline
CAR003615,1996,Lexus,GX,Prestige,Lexus_GX_1996_Prestige,212,206,28,36,RWD,Manual,No,Gasoline
CAR003616,2024,BMW,5 Series,Premium,BMW_5 Series_2024_Premium,422,673,28,27,RWD,Manual,No,Gasoline
CAR003617,1997,Chevrolet,Colorado,Convenience,Chevrolet_Colorado_1997_Convenience,222,478,28,28,AWD,Automatic,No,Gasoline
CAR003618,2013,Chevrolet,Silverado,Premium,Chevrolet_Silverado_2013_Premium,571,351,24,22,RWD,Automatic,Yes,Hybrid
CAR003619,2023,Dodge,Viper,EX,Dodge_Viper_2023_EX,189,223,25,29,RWD,Automatic,No,Gasoline
CAR003620,1999,Audi,RS4,Exclusive,Audi_RS4_1999_Exclusive,244,611,27,30,AWD,Dual-Clutch,No,Gasoline
CAR003621,2021,Honda,Pilot,LX,Honda_Pilot_2021_LX,195,290,28,33,AWD,Automatic,No,Gasoline
CAR003622,2000,Porsche,Cayman,AMG,Porsche_Cayman_2000_AMG,608,646,18,19,RWD,Automatic,No,Gasoline
CAR003623,2000,BMW,X1,Luxury,BMW_X1_2000_Luxury,559,646,34,31,AWD,Automatic,Yes,Hybrid
CAR003624,2012,Mercedes-Benz,AMG GT,Signature,Mercedes-Benz_AMG GT_2012_Signature,358,682,29,24,RWD,Manual,No,Gasoline
CAR003625,2023,Tesla,Roadster,Luxury,Tesla_Roadster_2023_Luxury,592,815,118,127,AWD,Automatic,No,Electric
CAR003626,2009,Honda,Passport,Sport,Honda_Passport_2009_Sport,227,191,39,33,FWD,Automatic,Yes,Hybrid
CAR003627,1998,Toyota,Sequoia,Sport,Toyota_Sequoia_1998_Sport,387,401,37,41,FWD,Automatic,Yes,Hybrid
CAR003628,2009,Nissan,Sentra,Touring,Nissan_Sentra_2009_Touring,181,184,29,37,RWD,Manual,No,Gasoline
CAR003629,2024,Lexus,ES,Turbo,Lexus_ES_2024_Turbo,414,243,27,31,4WD,Automatic,No,Gasoline
CAR003630,2002,Audi,Q5,Luxury,Audi_Q5_2002_Luxury,246,341,21,20,AWD,Automatic,No,Gasoline
CAR003631,2007,Lexus,RX,S,Lexus_RX_2007_S,292,286,38,35,AWD,CVT,Yes,Plug-in Hybrid
CAR003632,2017,Lexus,ES,M,Lexus_ES_2017_M,387,341,25,30,4WD,Manual,No,Gasoline
CAR003633,2013,Chevrolet,Cruze,Grand Touring,Chevrolet_Cruze_2013_Grand Touring,357,287,37,26,AWD,Automatic,Yes,Hybrid
CAR003634,1998,Audi,A6,GT,Audi_A6_1998_GT,583,393,22,19,AWD,Automatic,No,Diesel
CAR003635,2018,Lexus,LFA,AMG,Lexus_LFA_2018_AMG,410,223,23,22,4WD,Dual-Clutch,No,Gasoline
CAR003636,2019,Volkswagen,Touareg,Premium,Volkswagen_Touareg_2019_Premium,265,156,36,36,AWD,Manual,Yes,Hybrid
CAR003637,1999,Audi,Q3,Exclusive,Audi_Q3_1999_Exclusive,382,361,17,28,AWD,Automatic,No,Gasoline
CAR003638,2007,Toyota,Land Cruiser,Platinum,Toyota_Land Cruiser_2007_Platinum,252,172,33,44,FWD,Automatic,Yes,Hybrid
CAR003639,2014,Ford,Focus,LX,Ford_Focus_2014_LX,473,406,17,27,RWD,Automatic,No,Gasoline
CAR003640,1995,Ram,ProMaster,M,Ram_ProMaster_1995_M,347,257,10,19,RWD,Automatic,No,Gasoline
CAR003641,2012,Toyota,Tacoma,Signature,Toyota_Tacoma_2012_Signature,455,311,21,25,4WD,Automatic,No,Gasoline
CAR003642,2020,Nissan,Titan,EX,Nissan_Titan_2020_EX,228,348,32,34,4WD,Manual,No,Gasoline
CAR003643,2016,Ram,2500,RS,Ram_2500_2016_RS,466,846,24,25,RWD,Automatic,Yes,Hybrid
CAR003644,2003,Porsche,Cayenne,S,Porsche_Cayenne_2003_S,249,578,25,31,AWD,Automatic,No,Gasoline
CAR003645,2007,Toyota,Tundra,Signature,Toyota_Tundra_2007_Signature,402,466,29,31,RWD,Automatic,Yes,Hybrid
CAR003646,2019,Kia,Soul,S,Kia_Soul_2019_S,135,302,38,41,AWD,Automatic,Yes,Hybrid
CAR003647,2007,Chevrolet,Colorado,Grand Touring,Chevrolet_Colorado_2007_Grand Touring,426,282,27,28,4WD,Automatic,Yes,Hybrid
CAR003648,2018,Porsche,Taycan,Ultimate,Porsche_Taycan_2018_Ultimate,369,611,38,36,AWD,Automatic,Yes,Hybrid
CAR003649,1995,Lexus,LC,Type R,Lexus_LC_1995_Type R,243,266,25,19,4WD,Manual,No,Gasoline
CAR003650,2006,Kia,K5,Grand Touring,Kia_K5_2006_Grand Touring,134,232,24,26,FWD,CVT,No,Diesel
CAR003651,2018,Kia,Stinger,LE,Kia_Stinger_2018_LE,155,203,33,35,FWD,Automatic,No,Diesel
CAR003652,2014,Ford,Maverick,Turbo,Ford_Maverick_2014_Turbo,213,367,21,25,RWD,Automatic,No,Diesel
CAR003653,2000,Honda,Clarity,XLE,Honda_Clarity_2000_XLE,276,232,31,34,AWD,Automatic,Yes,Hybrid
CAR003654,2015,Chevrolet,Colorado,SE,Chevrolet_Colorado_2015_SE,200,262,17,27,RWD,Manual,No,Gasoline
CAR003655,1999,Honda,Insight,SE,Honda_Insight_1999_SE,169,247,42,40,FWD,Automatic,Yes,Plug-in Hybrid
CAR003656,1996,Ram,1500,Type R,Ram_1500_1996_Type R,603,447,18,15,RWD,Automatic,No,Gasoline
CAR003657,2012,BMW,X6,RS,BMW_X6_2012_RS,708,406,15,20,RWD,Automatic,No,Gasoline
CAR003658,1999,Subaru,Outback,Sport,Subaru_Outback_1999_Sport,393,215,13,20,RWD,Dual-Clutch,No,Gasoline
CAR003659,2008,Nissan,Rogue,XLE,Nissan_Rogue_2008_XLE,302,328,20,36,4WD,CVT,No,Gasoline
CAR003660,2004,Audi,Q8,Prestige,Audi_Q8_2004_Prestige,545,425,20,30,RWD,Manual,No,Gasoline
CAR003661,2009,Ford,Expedition,Grand Touring,Ford_Expedition_2009_Grand Touring,345,415,27,21,4WD,Automatic,No,Gasoline
CAR003662,2006,Kia,Niro,Premium,Kia_Niro_2006_Premium,195,292,29,30,FWD,Automatic,No,Gasoline
CAR003663,1997,BMW,1 Series,Turbo,BMW_1 Series_1997_Turbo,341,781,23,28,RWD,Automatic,No,Gasoline
CAR003664,2016,BMW,7 Series,Turbo,BMW_7 Series_2016_Turbo,313,767,25,26,RWD,Automatic,No,Gasoline
CAR003665,2016,Chrysler,Town & Country,Premium,Chrysler_Town & Country_2016_Premium,297,370,19,37,RWD,Dual-Clutch,No,Gasoline
CAR003666,2014,Nissan,Armada,EX,Nissan_Armada_2014_EX,329,305,23,35,AWD,Automatic,No,Gasoline
CAR003667,1998,Chrysler,300,Signature,Chrysler_300_1998_Signature,205,374,22,24,4WD,Manual,No,Gasoline
CAR003668,2022,Ford,Transit,L,Ford_Transit_2022_L,176,444,23,27,AWD,Automatic,No,Gasoline
CAR003669,2024,Mercedes-Benz,GLE,RS,Mercedes-Benz_GLE_2024_RS,438,575,20,31,AWD,Manual,No,Gasoline
CAR003670,2018,Honda,Odyssey,XLE,Honda_Odyssey_2018_XLE,167,222,30,26,FWD,CVT,No,Diesel
CAR003671,1998,Tesla,Roadster,Type R,Tesla_Roadster_1998_Type R,499,1046,143,87,RWD,Automatic,No,Electric
CAR003672,1996,Chrysler,300,EX,Chrysler_300_1996_EX,285,182,22,27,FWD,CVT,No,Gasoline
CAR003673,2002,Honda,Fit,XLE,Honda_Fit_2002_XLE,245,283,25,39,FWD,Automatic,No,Gasoline
CAR003674,2018,Audi,RS4,Exclusive,Audi_RS4_2018_Exclusive,400,694,18,35,AWD,Automatic,No,Gasoline
CAR003675,1997,Jeep,Cherokee,Signature,Jeep_Cherokee_1997_Signature,141,291,27,30,4WD,Dual-Clutch,No,Gasoline
CAR003676,2006,Audi,Q5,GT,Audi_Q5_2006_GT,780,423,19,23,AWD,Automatic,Yes,Hybrid
CAR003677,2021,Jeep,Compass,Luxury,Jeep_Compass_2021_Luxury,189,161,22,29,4WD,Automatic,No,Diesel
CAR003678,2005,Mazda,CX-9,Luxury,Mazda_CX-9_2005_Luxury,345,380,36,37,FWD,CVT,Yes,Hybrid
CAR003679,2012,Subaru,BRZ,Limited,Subaru_BRZ_2012_Limited,284,358,18,26,AWD,Manual,No,Gasoline
CAR003680,2012,Audi,RS4,RS,Audi_RS4_2012_RS,286,540,19,19,AWD,Automatic,No,Diesel
CAR003681,1995,Chevrolet,Traverse,Sport,Chevrolet_Traverse_1995_Sport,321,600,22,23,4WD,Automatic,No,Gasoline
CAR003682,2009,Audi,A6,Luxury,Audi_A6_2009_Luxury,573,578,31,33,AWD,Automatic,Yes,Hybrid
CAR003683,2010,Audi,Q5,RS,Audi_Q5_2010_RS,778,428,11,15,AWD,Manual,No,Gasoline
CAR003684,2017,Toyota,Highlander,Limited,Toyota_Highlander_2017_Limited,225,303,29,40,AWD,Automatic,No,Gasoline
CAR003685,2001,Audi,Q7,Ultimate,Audi_Q7_2001_Ultimate,486,451,20,20,AWD,Automatic,No,Gasoline
